brand,review,sentiment
Other Google product or service,SO COOL: latest version of google maps mobile has 3D buildings. Not sure if they've mapped Aus to that detail yet ;-) #sxsw,positive
Other Google product or service,Love Google Analytics! Thanks to the followers at #SXSW who took the time to check out my new post!,positive
Other Google product or service,Chris Poole from 4chan recommends you Google: refrigerator magnet game. Very cute shared experience game. #sxswmoot #sxsw #sxswi,positive
Other Google product or service,Have Google launched their next social media flop yet? #sxsw,negative
Other Google product or service,That Google Maps for Mobile demonstration just rocked my world. #SXSW #UOsxsw #marissamayer,positive
Other Google product or service,Wow! Google maps for mobile v5 demo at #sxsw. Very nice.,positive
Other Google product or service,"love google street maps. Getting an idea of where everything is, in relation to the Austin Convention Center. Alamo Drafthouse Cinema #sxsw",positive
Other Google product or service,"Dear google, your photobooth sucks. #sxsw",negative
Other Google product or service,"And it will suck. RT @mention RT @mention Google will preview major new social service, Circles, at #sxsw today {link}",negative
Other Google product or service,"A lot of love for Google APIs in session on visualizing government data @mention #sxsw, including My Maps, Maps API, Fusion Tables and Refine.",positive
Other Google product or service,"You finally get everyone to buy in to Facebook and then Google introduces Circles. No fair. Stop with all the innovation, people #sxsw",negative
Other Google product or service,"Watching Marissa Mayer talk about advanced / future Google location-based &amp; augmented reality projects, very cool! #SXSW #SXSWi",positive
Other Google product or service,Google's Mayer: Google Map's Route Around feature saves 2 yrs of drive time every day.  I missed the amount of gas that saves. Anyone? #sxsw,positive
Other Google product or service,"Wow. RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,"Nope, seems no Google Circles launch today: {link} #sxsw",negative
Other Google product or service,"Ahhh, darn :( RT @mention @mention @mention according to @mention Google has confirmed it is not launching at #SXSW, if at all.",negative
Other Google product or service,â€œMore than 35 million miles a day are driven while being Google Maps Navigation assisted.&quot; --Marissa Mayer #sxsw  [The GPS biz is so toast.],positive
Other Google product or service,Having fun creating a dynamic Google doc with @mention from opposite sides of the #killcommunity room #sxsw,positive
Other Google product or service,Are you in town for #SXSW? Be sure to check in with us using Google Places and Foursquare for some kick ass deals! #foursquare #googleplaces,positive
Other Google product or service,"Having fun with Google Analytics in our Berklee Topspin class !  If you haven't used it before, great info for marketing your music ! #SXSW",positive
Other Google product or service,Does anyone have an address for the yeasayer concert tonight? Google maps is failing. #sxsw,negative
Other Google product or service,Thewildernessdowntown.com Best of Show at SXSW. Google's Thomas Gayno:  &quot;it is like a choreography of browser windows&quot; #SXSW,positive
Other Google product or service,Google's new &quot;route-around&quot; feature gives 3 alternate routes to avoid traffic - collectively saving drivers 2 yrs/day #SXSW,positive
Other Google product or service,"Google's new version of Maps has already saved pp 2yrs in time spent locating places, since launch earlier this week. #SxSW",positive
Other Google product or service,Wowwwwww next google maps is amazing! #sxsw,positive
Other Google product or service,"Google denies it will launch major new social network, Circles, at #sxsw. But some, including Tim O'Reily, say it exists and is, awesome!",positive
Other Google product or service,"#SXSW keynote Marissa Mayers: 12 billion miles driven w/ Google maps navigation / yr, route around traffic saving users 2 yrs total. Wow.",positive
Other Google product or service,"Ok, I'm interested. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,Maybe @mention is trying to calculate how much money Mahalo is losing from the Google Farmer update #sxsw,neutral
Other Google product or service,+1 RT @mention Petricone says Google TV is just a browser. I don't think that's correct. #SXSW,positive
Other Google product or service,#SXSW @mention talk - demo'ing Google Places w/ Hotpot! Integrated rating/recommendation system for Android/iPhone - cool stuff!!!,positive
Other Google product or service,Mayer also admits that Google needs to &quot;step up&quot; its customer support for Google Maps. #sxsw,negative
Other Google product or service,Idea is to combine Google analytics with other tools so you know your website or program is doing something. #sxsw #bavcid,positive
Other Google product or service,Excited to know more about Google Circles. Lucky folks at SXSW to be the first to see? Possible launch today: {link} #sxsw,positive
Other Google product or service,Great demo of #google maps from marissa Mayer. 3D views are amazing. More than 150m mobile users. #sxsw,positive
Other Google product or service,"Excited to see this! RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,"#GoogleDoodle #sxsw Google Doodles, simple on the surface, complex and intricate underneath.",positive
Other Google product or service,"Google doodle is kind of social agenda, reminding us of facts and events that belong to all of us. #sxsw #googledoodle",positive
Other Google product or service,I have Google Circles invites! Follow me if you are interested! #google #circles #sxsw,positive
Other Google product or service,40% of Google map usage is mobile! Yowza #sxsw,positive
Other Google product or service,"40% of Google Maps usage is mobile, now has 150 million mobile users. #sxsw (via @mention",positive
Other Google product or service,40% of Google Maps usage is Mobile.  wow. @mention #sxsw #myegc,positive
Other Google product or service,RT @mention : We interrupt your regularly scheduled #sxsw geek programming with big news {link} #google #circles,positive
Other Google product or service,RT @mention 'Route around traffic' google maps feature is saving their users 2 years in time. Every day. #SXSW #holytrafficjams,positive
Other Google product or service,RT @mention &quot;Google maps: Route around traffic is saving our user 2 years every day.&quot; Marissa Mayer #sxsw,positive
Other Google product or service,RT @mention &quot;So if you Google &quot;refrigerator magnet game...&quot; // *everyone at the #SXSW keynote stops listening and does it*,positive
Other Google product or service,RT @mention #SXSW @mention talk - demo'ing Google Places w/ Hotpot! Integrated rating/recommendation system for Android/iPhone - cool stuff!!!,positive
Other Google product or service,RT @mention Almost every &quot;how do you _______?&quot; is answered w Google Docs in this session.  #sxsw #looseorganizations,positive
Other Google product or service,"RT @mention And it will suck. RT @mention RT @mention Google will preview major new social service, Circles, at #sxsw today {link}",negative
Other Google product or service,"RT @mention Backupify Announces CloudSight Search, the First Searchable Archive Solution for Social Media and Google Apps #SXSW #SXSWi {link}",positive
Other Google product or service,RT @mention Badgeless event! Free Drinks! â€œ@mention Heading to free Google-sponsored happy hour for Semantic Web Austin @mention Fogo de ChÃ¡o #sxswâ€ù,positive
Other Google product or service,RT @mention Brought up how Google Maps had rerouted all images of JCPenney to images of Macys or trashy restraunts. They had no comment #uosxsw #sxsw,negative
Other Google product or service,RT @mention Can't wait anymore!!! :)) &quot;Google to Launch Major New Social Network Called Circles&quot; (via @mention {link} #google #circles #sxsw,positive
Other Google product or service,RT @mention Could a game improve ecodriving habits? RT @mention â€œ35 million miles a day are driven while being Google Maps Navigation assisted.&quot;#sxsw,positive
Other Google product or service,"RT @mention Diller on Google TV: &quot;The first product wasn't good. It wasn't a consumer product, basically.&quot; #sxsw #diller",negative
Other Google product or service,RT @mention Excited to know more about Google Circles. Lucky folks at SXSW to be the first to see? Possible launch today: {link} #sxsw,positive
Other Google product or service,RT @mention Facebook Killers - Google Circles to be Announced at SXSW Interactive Festival {link} #google #sxsw,positive
Other Google product or service,"RT @mention False Alarm: Google Circles Not Coming Now, And Probably Not Ever {link} - so much for reports that it would unveil at #sxsw",negative
Other Google product or service,RT @mention Fun with interactive maps at the @mention and Google party: {link} #sxsw,positive
Other Google product or service,RT @mention Geeking out on YouTube APIs #SXSW @mention Google Teaching Theatre {link},positive
Other Google product or service,"RT @mention Google Art Project - like street view, except in art museums around the world. Incl. 7 BILLION pixel image of Starry Night. Dang! #sxsw",positive
Other Google product or service,RT @mention Google Circles will be toast if it can't convince facebook users to start an account (or interface with FB)   #sxsw,negative
Other Google product or service,"RT @mention Google denies it will launch major new social network, Circles, at #sxsw. But some, including Tim O'Reily, say it exists and is, awesome!",positive
Other Google product or service,"RT @mention Google doodles aim to bring people together socially, promote communal experience. #sxsw #GoogleDoodles",positive
Other Google product or service,"RT @mention Google hotpot- rate restaurants and get personalized recos on where to eat. Um, think foursquare, yelp, etc have this covered already. #SXSW",negative
Other Google product or service,"RT @mention google hotpot= yelp killer?  Very impressive integration, personalized recommendations, and really fast @mention #SXSW",positive
Other Google product or service,RT @mention Google is planning to launch a major new Social Network called Circles. Previews so far have been super positive #SXSW {link},positive
Other Google product or service,RT @mention google is saving users 2 years of time with gps navigation using alternate routes w traffic #sxsw,positive
Other Google product or service,RT @mention Google maps for mobile 5.2 looks awesome.#sxsw,positive
Other Google product or service,RT @mention Google previews updated Blogger interface at #SXSW {link},positive
Other Google product or service,RT @mention Google route around traffic saving drivers 2 years of time per day by finding best route. #sxsw,positive
Other Google product or service,RT @mention Google to Launch Major New Social Network Called Circles {link} #sxsw / cc @mention @mention,positive
Other Google product or service,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today  at #SXSW {link}",positive
Other Google product or service,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswâ€ù &gt;&gt; Should be good",positive
Other Google product or service,RT @mention Google to launch new social network at SXSW? - CNET News {link} #sxsw,neutral
Other Google product or service,RT @mention Google TV demo at the league for extraordinary hackers. Cool stuff! I like Web apps on TV. #google #sxsw #lxh,positive
Other Google product or service,RT @mention Google's art project would be a great virtual field trip for kids! Museums around the world! #edtech #sxsw,positive
Other Google product or service,RT @mention Google's new &quot;route-around&quot; feature gives 3 alternate routes to avoid traffic - collectively saving drivers 2 yrs/day #SXSW,positive
Other Google product or service,RT @mention Google's new &quot;route-around&quot; feature gives 3 alternate routes to avoid traffic -collectively saving drivers 2 yrs/day #SXSW,positive
Other Google product or service,RT @mention Having fun creating a dynamic Google doc with @mention from opposite sides of the #killcommunity room #sxsw,positive
Other Google product or service,"RT @mention Hm? Do we need another 1? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",negative
Other Google product or service,"RT @mention I cant wait to give the SAMSUNG people a demo of my horrible, terrible Google Nexus S phone at #sxsw",negative
Other Google product or service,RT @mention I'm live-tweeting #SXSW now at @mention RT @mention Users drive 12B+ miles a year with Google Maps Navigation ^JR,positive
Other Google product or service,"RT @mention In a room full of geeks talking TV, @mention just asked, &quot;Who uses Google TV?&quot; No one raised hand. #socialviewing #sxsw",negative
Other Google product or service,RT @mention Interesting Google Mobile Stats at #SXSW - 40% of all Google Maps users (150 million) come from #mobile {link},positive
Other Google product or service,RT @mention Ironic? I googled the directions to @mention party and ended up walked 6 blocks in the wrong direction. Time for bed I think. #SXSW,negative
Other Google product or service,RT @mention Is it bad that I just want to go home and read my Google Reader feed? #geek #sxsw,positive
Other Google product or service,"RT @mention Just left #sxsw tradeshow demo of @mention at the Google Theatre. Ok, I get it. I see why all the presenters here are using it.",positive
Other Google product or service,RT @mention millions of dollars have been saved at one company through the adoption of google docs. incenticize your IT teams #evolvingworkplace #sxsw,positive
Other Google product or service,RT @mention new Google tool for measuring everything and displaying it in one place almost makes me cry I'm so happy. Thank you. #bavcid #sxsw,positive
Other Google product or service,New version of Google Maps for Mobile is pretty amazing - vector based &amp; FAST! #sxsw,positive
Other Google product or service,RT @mention On average Google Maps sees 40% of its users come from mobile devices. We are becoming more connected (@mention #SXSW #donline ^DK,positive
Other Google product or service,"RT @mention Preparing for #sxsw talk about #google doodles with @mention It will be fun! Friday, 5pm: {link}",positive
Other Google product or service,"RT @mention RT @mention #SXSW Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link}",positive
Other Google product or service,"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, {link} #sxsw #nptech",positive
Other Google product or service,"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (via @mention #pcbuzz",positive
Other Google product or service,"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw/ intrestin!",positive
Other Google product or service,RT @mention RT @mention new Google tool for measuring everything and displaying it in one place almost makes me cry I'm so happy. Thank you. #bavcid #sxsw,positive
Other Google product or service,"RT @mention RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (Cool)",positive
Other Google product or service,RT @mention Strong rumours abt Google unveiling a new social network called 'Circles' at  #sxsw  Does look interesting: {link},positive
Other Google product or service,RT @mention THE BIG #SXSW RUMOR: Google to launch ludicon based &quot;Circles&quot; facebook killer. Supposedly @mention already saw it and it's ossum.,positive
Other Google product or service,building on the success of Google Buzz no doubt ;) RT @mention Google to launch Circles social network at #sxsw? {link},positive
Other Google product or service,"RT @mention V.Interesting... RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,RT @mention Who uses Google TV in this room? Nobody raises a hand in a packed room at the #socialviewing session at #sxsw,negative
Other Google product or service,"RT @mention With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",positive
Other Google product or service,RT @mention Wonder when Google's #impactdashboard (being demoed now) will become part of Google Analytics #bavcid #SXSW,positive
Other Google product or service,#marissagoogle #Sxsw google art project is like street view - awesome - like being at the museum with a magnifying glass,positive
Other Google product or service,#marissagoogle #Sxsw google maps for mobile using vectors is fast and three dimensional,positive
Other Google product or service,So many Google products. isn't it time to  transition them down the chain and into  features? But features of what product? #SXSW,positive
Other Google product or service,Looking forward to the day when @mention and @mention release native Android 3.0 tablet-optimized clients! Google Latitude sucks! #sxsw,negative
Other Google product or service,Yea!!! Another Google product that isn't available for Google Apps yet: Google Hotpot. #sxsw,negative
Other Google product or service,Google should put those engineers formerly behind real estate listings into renewing the Google Checkout project. #SXSW,neutral
Other Google product or service,Traffic routing feature of Google Maps saves 2 years per day in terms of wasted time in traffic #SXSW,positive
Other Google product or service,Brought up how Google Maps had rerouted all images of JCPenney to images of Macys or trashy restraunts. They had no comment #uosxsw #sxsw,negative
Other Google product or service,"Saw a company today ready to launch, sounds a lot like Google Circles, but with actual personal privacy www.mycube.com #sxsw",neutral
Other Google product or service,Google's party at #SXSW is a huge antigov lobbying initiative invoking privacy #puregenius  {link},positive
Other Google product or service,#sxsw #sxprotect  {link} is the Google Doc to get all the relevant links from this panel,positive
Other Google product or service,"google maps 5.0 - guys, this will be huge!!!! google and marissa mayer #sxsw",positive
Other Google product or service,"Google Maps 5.2 demo Renders very quickly, 3D buildings and landscapes included in the basic maps. #MarissaGoogle #sxsw",positive
Other Google product or service,"Google Maps are so useful, how can it get any better? #sxsw",positive
Other Google product or service,Google maps for mobile 5.2 looks awesome.#sxsw,positive
Other Google product or service,Google maps has 150 million users. 40 percent of Google Maps users are mobile #sxsw,positive
Other Google product or service,"Google Maps mobile is going 3D in the next release, looks awesome.  #sxsw",positive
Other Google product or service,Google maps mobile route options saves users 2 yrs of time. Every day. #SXSW,positive
Other Google product or service,Google maps navigation + street view and 3d buildings is awesome #MarissaGoogle #sxsw,positive
Other Google product or service,Google maps route around traffic is saving users 2 years of time every day @mention #sxsw,positive
Other Google product or service,Google Maps Street View car sighting!!! #SXSW   {link},positive
Other Google product or service,Google Maps Street View car sighting!!! #SXSW  {link},positive
Other Google product or service,Google maps/traffic view has saved people 2-years of time. #sxsw,positive
Other Google product or service,Google Circles is (not) a real thing and will (not) be launched today at #sxsw {link},negative
Other Google product or service,"Google Circles, a new social network? No #SXSW.  {link}",neutral
Other Google product or service,"Google Circles, if as described another good move as a product but too late?{link} #sxsw (via @mention",positive
Other Google product or service,Google Circles?  #sxsw #orly?,positive
Other Google product or service,"Google Circles' Looms, But do Google's Nerds 'Get' Social? {link} #socialmedia #sxsw",neutral
Other Google product or service,"Google Circles' Looms, But do Google's Nerds 'Get' Social? #SxSW | @mention {link}",neutral
Other Google product or service,"@mention re:new features of google maps,ex:ability to see inside amazing museums and be able to zoom to the brushstroke #SXSW #LoveHer",positive
Other Google product or service,Pick Up Great Unlockable Deals by Checking Into Places on Google Latitude [Apps] {link} #GoogleBlog #SXSW #VIP,positive
Other Google product or service,During Marissa Mayer's presentation at #SXSW they did  a demo of Google maps version 5.2 on mobile and it was pretty impressive.,positive
Other Google product or service,Great Intro to #saveustechies #sxsw: VIDEO: the Surui Carbon Project from Google Earth Engine {link},positive
Other Google product or service,Hot Pot from Google for mobile maps is a 'very' interesting new app. #sxsw #sxswi,positive
Other Google product or service,Learned from sponsored #sxsw software: 1) Austin = nice walking city; 2) Mapquest = piece of shit mapping software. (go Google Maps!) #fb,positive
Other Google product or service,driving around austin on google street view scoping out locations. from my desk. #sxsw,positive
Other Google product or service,@mention Route around traffic is saving Google Maps users 2 years everyday #sxsw,positive
Other Google product or service,Google earth engine are providing tech to indigenous tribes to report on statuses of forests. This is more like it #saveustechies #sxsw,positive
Other Google product or service,Reid cites Google's Route Around as a good start to realtime/near realtime data {link} @mention #sxsw,positive
Other Google product or service,"#SXSW does the world really needs Google Circles, Fb will just implement it eventually",negative
Other Google product or service,"#sxsw news: Google to Launch Major New Social Network Called Circles, Possibly Today {link}",positive
Other Google product or service,At #SXSW seeing a demo of #Google maps for mobile 5.2. 3D rotational viewing is very cool,positive
Other Google product or service,#Circles set to fail for being too complicated by June. RT @mention Google set to launch new social network #Circles today at #sxsw,negative
Other Google product or service,Great  museum naive presentation Google Art Project . Funny but cool. #sxsw,positive
Other Google product or service,Google possibly  launching a social media service - again... #sxsw {link},negative
Other Google product or service,THE BIG #SXSW RUMOR: Google to launch ludicon based &quot;Circles&quot; facebook killer. Supposedly @mention already saw it and it's ossum.,positive
Other Google product or service,Can't wait anymore!!! :)) &quot;Google to Launch Major New Social Network Called Circles&quot; (via @mention {link} #google #circles #sxsw,positive
Other Google product or service,"I can just feel the buzz!RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,"Terms that have high resonance right now #sxsw: Marisa Mater, Google maps and places hotspot.",positive
Other Google product or service,Excitement in the social network space with Google's circles {link} #sxsw,positive
Other Google product or service,Google Hot Pot - what the whattt pot....#SXSW,neutral
Other Google product or service,"Google Art Project - like street view, except in art museums around the world. Incl. 7 BILLION pixel image of Starry Night. Dang! #sxsw",positive
Other Google product or service,"Wow&lt;&lt;â€œ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswâ€ù",positive
Other Google product or service,"someone started an #austin @mention group in google groups, pre-#sxsw. great idea",positive
Other Google product or service,"Dear @mention , please tell us soon about Google Circles, as unveiled at #SxSW. Thanks!",positive
Other Google product or service,From @mention Marissa Mayer: 40% Of Google Maps Use Mobile #sxsw {link},positive
Other Google product or service,Google Latitude Check-ins Follow Foursquare Rewards at SXSW {link} #free #GoogleLa #GoogleMarch #SXSW,neutral
Other Google product or service,"Google Hotpot - &quot;Not as good as other services, but we will force it on you anyways.&quot; #SXSW",negative
Other Google product or service,Google Hotpot is a new app that let's people rate where they are. I guess its a logical business progression for them #MarissaGoogle #sxsw,positive
Other Google product or service,"Google hotpot- rate restaurants and get personalized recos on where to eat. Um, think foursquare, yelp, etc have this covered already. #SXSW",positive
Other Google product or service,"google hotpot= yelp killer?  Very impressive integration, personalized recommendations, and really fast @mention #SXSW",positive
Other Google product or service,"Sounds intriguing... RT @mention Lots of chatter around Google's new social network, Circles #SXSW -KEK",positive
Other Google product or service,Route around traffic from google maps saves users 2 years worth of time...everyday #sxsw,positive
Other Google product or service,Route around traffic' google maps feature is saving their users 2 years in time. Every day. #SXSW #holytrafficjams,positive
Other Google product or service,Google route around traffic saving drivers 2 years of time per day by finding best route. #sxsw,positive
Other Google product or service,Google Route-Around Traffic is pretty sweet. Route-Around is saving users 2 years each day! Efficient for time and the environment. #SXSW,positive
Other Google product or service,Ben benieuwd! RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles,positive
Other Google product or service,Users drive 12B+ miles a year with Google Maps Navigation ^JR #sxsw,positive
Other Google product or service,Don't know 1 user RT @mention Who uses Google TV in this room? Nobody raises a hand in a packed room at the #socialviewing session at #sxsw,negative
Other Google product or service,Great 3D XML visualization of skiers using Google location data. #sxsw,positive
Other Google product or service,It's crazy how much culture is documented in google doodles. #sxsw,positive
Other Google product or service,"Looks very interesting RT@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",positive
Other Google product or service,Creativity prompt: use Google maps to virtually take a walk you used to take as a kid; see what memories come up. (courtesy @mention #SXSW,positive
Other Google product or service,Absolutely!  RT @mention Timely good schtuff from Google (People Finder 4 japan quake) {link} #iQlab #sxsw,positive
Other Google product or service,"Diller says Google TV &quot;might be run over by the PlayStation and the Xbox, which are essentially ready today.&quot; #sxsw #diller",negative
